label;label;value
dag;Dominance_ANEW;-0.949999809265137
dagdroom;Valence_ANEW;0.28000020980835
dagdroom;Arousal_ANEW;-2.35999989509583
dagdroom;Dominance_ANEW;-1.22000002861023
daglicht;Valence_ANEW;0.449999809265137
daglicht;Arousal_ANEW;-1.01999998092651
daglicht;Dominance_ANEW;-0.389999866485596
dak;Valence_ANEW;-0.670000076293945
dak;Arousal_ANEW;-1.85999989509583
dak;Dominance_ANEW;-0.71999979019165
dal;Valence_ANEW;-1.48000001907349
dal;Arousal_ANEW;-2.0
dal;Dominance_ANEW;-1.75
dalen;Valence_ANEW;-1.41000008583069
dalen;Arousal_ANEW;-0.840000152587891
dalen;Dominance_ANEW;-1.57999992370605
dam;Valence_ANEW;-0.75
dam;Arousal_ANEW;-1.64000010490417
dam;Dominance_ANEW;-0.329999923706055
dammen;Valence_ANEW;-0.670000076293945
dammen;Arousal_ANEW;-1.17000007629395
dammen;Dominance_ANEW;-1.0
dankbaar;Valence_ANEW;0.78000020980835
dankbaar;Arousal_ANEW;-0.800000190734863
dankbaar;Dominance_ANEW;-0.670000076293945
danken;Valence_ANEW;0.360000133514404
danken;Arousal_ANEW;-0.869999885559082
danken;Dominance_ANEW;-0.860000133514404
dans;Valence_ANEW;0.409999847412109
dans;Arousal_ANEW;0.440000057220459
dans;Dominance_ANEW;-0.769999980926514
dans;Funct_LIWC;1.0
dans;Prep_LIWC;1.0
dans;CogMech_LIWC;1.0
dans;Incl_LIWC;1.0
dans;Relativ_LIWC;1.0
dans;Space_LIWC;1.0
dansen;Valence_ANEW;0.559999942779541
dansen;Arousal_ANEW;0.809999942779541
dansen;Dominance_ANEW;-0.730000019073486
danser;Valence_ANEW;0.199999809265137
danser;Arousal_ANEW;0.75
danser;Dominance_ANEW;-0.920000076293945
danser;Verbs_LIWC;1.0
danser;Bio_LIWC;1.0
danser;Body_LIWC;1.0
danser;Relativ_LIWC;1.0
danser;Motion_LIWC;1.0
danser;Leisure_LIWC;1.0
dansvloer;Valence_ANEW;0.309999942779541
dansvloer;Arousal_ANEW;0.690000057220459
dansvloer;Dominance_ANEW;-0.800000190734863
dapper;Valence_ANEW;0.829999923706055
dapper;Arousal_ANEW;0.25
dapper;Dominance_ANEW;0.420000076293945
darm;Valence_ANEW;-1.44000005722046
darm;Arousal_ANEW;-0.840000152587891
darm;Dominance_ANEW;-1.26999998092651
darts;Valence_ANEW;-0.579999923706055
darts;Arousal_ANEW;-0.860000133514404
darts;Dominance_ANEW;-0.96999979019165
das;Valence_ANEW;-0.690000057220459
das;Arousal_ANEW;-1.55999994277954
das;Dominance_ANEW;-1.34999990463257
dauw;Valence_ANEW;-0.550000190734863
dauw;Arousal_ANEW;-2.02999997138977
dauw;Dominance_ANEW;-1.65000009536743
dealen;Valence_ANEW;-2.69000005722046
dealen;Arousal_ANEW;0.309999942779541
dealen;Dominance_ANEW;-0.650000095367432
deeg;Valence_ANEW;-0.480000019073486
deeg;Arousal_ANEW;-1.55999994277954
deeg;Dominance_ANEW;-1.55999994277954
deel;Valence_ANEW;-0.800000190734863
deel;Arousal_ANEW;-1.58999991416931
deel;Dominance_ANEW;-1.5
deftig;Valence_ANEW;-0.139999866485596
deftig;Arousal_ANEW;-1.33999991416931
deftig;Dominance_ANEW;-0.670000076293945
degelijk;Valence_ANEW;0.0199999809265137
degelijk;Arousal_ANEW;-1.54999995231628
degelijk;Dominance_ANEW;-0.579999923706055
degen;Valence_ANEW;-1.4300000667572
degen;Arousal_ANEW;-0.840000152587891
degen;Dominance_ANEW;-0.110000133514404
dek;Valence_ANEW;-0.829999923706055
dek;Arousal_ANEW;-1.60999989509583
dek;Dominance_ANEW;-1.01999998092651
deken;Valence_ANEW;-0.329999923706055
deken;Arousal_ANEW;-2.23000001907349
deken;Dominance_ANEW;-1.5
dekken;Valence_ANEW;-0.909999847412109
dekken;Arousal_ANEW;-0.300000190734863
dekken;Dominance_ANEW;-0.690000057220459
delen;Valence_ANEW;0.159999847412109
delen;Arousal_ANEW;-0.550000190734863
delen;Dominance_ANEW;-0.909999847412109
delicaat;Valence_ANEW;-0.840000152587891
delicaat;Arousal_ANEW;-1.67000007629395
delicaat;Dominance_ANEW;-1.26999998092651
denken;Valence_ANEW;-0.159999847412109
denken;Arousal_ANEW;-0.389999866485596
denken;Dominance_ANEW;-0.369999885559082
depressie;Valence_ANEW;-3.44000005722046
depressie;Arousal_ANEW;-2.29999995231628
depressief;Valence_ANEW;-3.5
depressief;Arousal_ANEW;-2.20000004768372
depressief;Dominance_ANEW;-2.0
deugdzaam;Valence_ANEW;0.420000076293945
deugdzaam;Arousal_ANEW;-1.23000001907349
deugdzaam;Dominance_ANEW;-0.309999942779541
deugen;Valence_ANEW;-0.0500001907348633
deugen;Arousal_ANEW;-0.940000057220459
deugen;Dominance_ANEW;-0.659999847412109
deuk;Valence_ANEW;-2.02999997138977
deuk;Arousal_ANEW;-1.19000005722046
deuk;Dominance_ANEW;-1.48000001907349
deuken;Valence_ANEW;-2.05999994277954
deuken;Arousal_ANEW;-0.5
deuken;Dominance_ANEW;-1.05999994277954
deur;Valence_ANEW;-0.869999885559082
deur;Arousal_ANEW;-1.44000005722046
deur;Dominance_ANEW;-1.05999994277954
dia;Valence_ANEW;-0.659999847412109
dia;Arousal_ANEW;-1.73000001907349
dia;Dominance_ANEW;-1.33999991416931
diamant;Valence_ANEW;0.590000152587891
diamant;Arousal_ANEW;-1.33999991416931
diamant;Dominance_ANEW;0.409999847412109
dicht;Valence_ANEW;-1.29999995231628
dicht;Arousal_ANEW;-1.97000002861023
dicht;Dominance_ANEW;-0.889999866485596
dichten;Valence_ANEW;-0.269999980926514
dichten;Arousal_ANEW;-0.800000190734863
dichten;Dominance_ANEW;-1.11999988555908
dictatoriaal;Valence_ANEW;-3.11000001430511
dictatoriaal;Arousal_ANEW;0.0
dictatoriaal;Dominance_ANEW;0.96999979019165
dief;Valence_ANEW;-2.83999991416931
dief;Arousal_ANEW;0.480000019073486
dief;Dominance_ANEW;-0.559999942779541
diefstal;Valence_ANEW;-3.11000001430511
diefstal;Arousal_ANEW;0.440000057220459
diefstal;Dominance_ANEW;-0.659999847412109
dienaar;Valence_ANEW;-1.66000008583069
dienaar;Arousal_ANEW;-1.11999988555908
dienaar;Dominance_ANEW;-2.80999994277954
dienen;Valence_ANEW;-1.44000005722046
dienen;Arousal_ANEW;-0.860000133514404
dienen;Dominance_ANEW;-2.48000001907349
diep;Valence_ANEW;-1.10999989509583
diep;Arousal_ANEW;-1.51999998092651
diep;Dominance_ANEW;-0.619999885559082
diepgang;Valence_ANEW;0.170000076293945
diepgang;Arousal_ANEW;-0.940000057220459
diepgang;Dominance_ANEW;-0.309999942779541
dier;Valence_ANEW;-0.269999980926514
dier;Arousal_ANEW;-0.380000114440918
dier;Dominance_ANEW;-0.889999866485596
dierbaar;Valence_ANEW;0.860000133514404
dierbaar;Arousal_ANEW;-0.980000019073486
dierbaar;Dominance_ANEW;-0.300000190734863
diesel;Valence_ANEW;-1.10999989509583
diesel;Arousal_ANEW;-1.05999994277954
diesel;Dominance_ANEW;-0.480000019073486
dij;Valence_ANEW;-0.829999923706055
dij;Arousal_ANEW;-1.44000005722046
dij;Dominance_ANEW;-1.17000007629395
dijk;Valence_ANEW;-0.519999980926514
dijk;Arousal_ANEW;-1.79999995231628
dijk;Dominance_ANEW;-0.360000133514404
dik;Valence_ANEW;-2.39000010490417
dik;Arousal_ANEW;-1.91000008583069
dik;Dominance_ANEW;-1.02999997138977
distel;Valence_ANEW;-1.63000011444092
distel;Arousal_ANEW;-1.27999997138977
distel;Dominance_ANEW;-0.699999809265137
dochter;Valence_ANEW;0.170000076293945
dochter;Arousal_ANEW;-0.909999847412109
dochter;Dominance_ANEW;-1.02999997138977
doden;Valence_ANEW;-3.58000004291534
doden;Arousal_ANEW;0.96999979019165
doek;Valence_ANEW;-0.840000152587891
doek;Arousal_ANEW;-1.75
doek;Dominance_ANEW;-1.55999994277954
doel;Valence_ANEW;0.0900001525878906
doel;Arousal_ANEW;-0.440000057220459
doel;Dominance_ANEW;0.0
doelloos;Valence_ANEW;-2.55999994277954
doelloos;Arousal_ANEW;-2.23000001907349
doelloos;Dominance_ANEW;-2.30999994277954
doelpunt;Valence_ANEW;0.409999847412109
doelpunt;Arousal_ANEW;0.639999866485596
doelpunt;Dominance_ANEW;-0.0300002098083496
doeltreffend;Valence_ANEW;0.559999942779541
doeltreffend;Arousal_ANEW;-0.0500001907348633
doeltreffend;Dominance_ANEW;0.610000133514404
doelwit;Valence_ANEW;-1.86999988555908
doelwit;Arousal_ANEW;-0.519999980926514
doelwit;Dominance_ANEW;-0.590000152587891
doen;Valence_ANEW;-0.28000020980835
doen;Arousal_ANEW;-0.0799999237060547
doen;Dominance_ANEW;-0.309999942779541
dof;Valence_ANEW;-1.98000001907349
dof;Arousal_ANEW;-2.29999995231628
dof;Dominance_ANEW;-1.92000007629395
dok;Valence_ANEW;-0.980000019073486
dok;Arousal_ANEW;-1.41000008583069
dok;Dominance_ANEW;-0.949999809265137
dokken;Valence_ANEW;-1.94000005722046
dokken;Arousal_ANEW;-0.46999979019165
dokken;Dominance_ANEW;-1.10999989509583
dokter;Valence_ANEW;-0.53000020980835
dokter;Arousal_ANEW;-0.25
dokter;Dominance_ANEW;0.0
dol;Valence_ANEW;-0.300000190734863
dol;Arousal_ANEW;0.230000019073486
dol;Dominance_ANEW;-0.840000152587891
dolblij;Valence_ANEW;1.3899998664856
dolblij;Arousal_ANEW;0.889999866485596
dolblij;Dominance_ANEW;0.300000190734863
dolfijn;Valence_ANEW;0.340000152587891
dolfijn;Arousal_ANEW;-0.21999979019165
dolfijn;Dominance_ANEW;-1.17000007629395
dolgraag;Valence_ANEW;1.05999994277954
dolgraag;Arousal_ANEW;0.440000057220459
dolgraag;Dominance_ANEW;-0.0300002098083496
dolk;Valence_ANEW;-2.19000005722046
dolk;Arousal_ANEW;-0.46999979019165
dolk;Dominance_ANEW;0.210000038146973
dollen;Valence_ANEW;0.199999809265137
dollen;Arousal_ANEW;0.269999980926514
dollen;Dominance_ANEW;-0.840000152587891
dom;Valence_ANEW;-2.77999997138977
dom;Arousal_ANEW;-1.89000010490417
dom;Dominance_ANEW;-2.30999994277954
dominerend;Valence_ANEW;-2.17000007629395
dominerend;Arousal_ANEW;0.449999809265137
dominerend;Dominance_ANEW;1.1100001335144
domoor;Valence_ANEW;-2.5
domoor;Arousal_ANEW;-1.77999997138977
domoor;Dominance_ANEW;-2.25
donder;Valence_ANEW;-1.89000010490417
donder;Arousal_ANEW;0.46999979019165
donder;Dominance_ANEW;0.21999979019165
donker;Valence_ANEW;-1.66000008583069
donker;Arousal_ANEW;-1.5
donker;Dominance_ANEW;-0.670000076293945
dons;Valence_ANEW;0.130000114440918
dons;Arousal_ANEW;-2.42000007629395
dons;Dominance_ANEW;-2.08999991416931
dons;Social_LIWC;1.0
dons;Affect_LIWC;1.0
dons;Posemo_LIWC;1.0
dood;Valence_ANEW;-3.62000000476837
doodgaan;Valence_ANEW;-3.61000001430511
doodmoe;Valence_ANEW;-2.83999991416931
doodmoe;Arousal_ANEW;-3.25
doods;Valence_ANEW;-3.27999997138977
doodsangst;Valence_ANEW;-3.5
doodsangst;Arousal_ANEW;0.949999809265137
doodsbang;Valence_ANEW;-3.47000002861023
doodsbang;Arousal_ANEW;0.53000020980835
doodshoofd;Valence_ANEW;-2.91000008583069
doodshoofd;Dominance_ANEW;-0.320000171661377
doodskist;Valence_ANEW;-3.22000002861023
doodskist;Arousal_ANEW;-2.70000004768372
doodsstrijd;Valence_ANEW;-3.45000004768372
doodsstrijd;Arousal_ANEW;1.19999980926514
doodsstrijd;Dominance_ANEW;0.639999866485596
doodstil;Valence_ANEW;-1.89000010490417
doodstil;Arousal_ANEW;-3.33000004291534
doodstil;Dominance_ANEW;-1.30999994277954
doodstraf;Valence_ANEW;-3.47000002861023
doodziek;Valence_ANEW;-3.66999995708466
doof;Valence_ANEW;-2.64000010490417
doof;Arousal_ANEW;-2.22000002861023
doof;Dominance_ANEW;-1.85999989509583
doofpot;Valence_ANEW;-2.5
doofpot;Arousal_ANEW;-2.16000008583069
doofpot;Dominance_ANEW;-1.52999997138977
dooi;Valence_ANEW;-0.909999847412109
dooi;Arousal_ANEW;-1.97000002861023
dooi;Dominance_ANEW;-1.60999989509583
doolhof;Valence_ANEW;-1.14000010490417
doolhof;Arousal_ANEW;-0.769999980926514
doolhof;Dominance_ANEW;-0.889999866485596
doop;Valence_ANEW;-0.559999942779541
doop;Arousal_ANEW;-1.60999989509583
doop;Dominance_ANEW;-1.20000004768372
doorbraak;Valence_ANEW;0.53000020980835
doorbraak;Arousal_ANEW;0.309999942779541
doorbraak;Dominance_ANEW;0.190000057220459
doorn;Valence_ANEW;-2.23000001907349
doorn;Arousal_ANEW;-1.04999995231628
doorn;Dominance_ANEW;-0.360000133514404
doortastend;Valence_ANEW;-0.0799999237060547
doortastend;Arousal_ANEW;-0.0799999237060547
doortastend;Dominance_ANEW;0.0900001525878906
doorzetten;Valence_ANEW;0.610000133514404
doorzetten;Arousal_ANEW;0.480000019073486
doorzetten;Dominance_ANEW;0.590000152587891
doorzettend;Valence_ANEW;0.630000114440918
doorzettend;Arousal_ANEW;0.46999979019165
doorzettend;Dominance_ANEW;0.690000057220459
doos;Valence_ANEW;-0.980000019073486
doos;Arousal_ANEW;-1.97000002861023
doos;Dominance_ANEW;-1.47000002861023
dop;Valence_ANEW;-1.01999998092651
dop;Arousal_ANEW;-1.83999991416931
dop;Dominance_ANEW;-1.32999992370605
dopen;Valence_ANEW;-0.78000020980835
dopen;Arousal_ANEW;-1.10999989509583
dopen;Dominance_ANEW;-1.05999994277954
doping;Valence_ANEW;-2.67000007629395
doping;Arousal_ANEW;-0.21999979019165
doping;Dominance_ANEW;-1.0
dor;Valence_ANEW;-2.32999992370605
dor;Arousal_ANEW;-2.40000009536743
dor;Dominance_ANEW;-1.85999989509583
dorp;Valence_ANEW;-0.670000076293945
dorp;Arousal_ANEW;-1.70000004768372
dorp;Dominance_ANEW;-1.32999992370605
dorst;Valence_ANEW;-1.79999995231628
dorst;Arousal_ANEW;-0.789999961853027
dorst;Dominance_ANEW;-0.769999980926514
douchen;Valence_ANEW;0.130000114440918
douchen;Arousal_ANEW;-0.71999979019165
douchen;Dominance_ANEW;-0.909999847412109
doven;Valence_ANEW;-1.39000010490417
doven;Arousal_ANEW;-1.3199999332428
doven;Dominance_ANEW;-1.11999988555908
dozijn;Valence_ANEW;-0.840000152587891
dozijn;Arousal_ANEW;-1.51999998092651
dozijn;Dominance_ANEW;-1.0
draad;Valence_ANEW;-0.96999979019165
draad;Arousal_ANEW;-1.67000007629395
draad;Dominance_ANEW;-1.42000007629395
draaglijk;Valence_ANEW;-0.579999923706055
draaglijk;Arousal_ANEW;-1.45000004768372
draaglijk;Dominance_ANEW;-1.17000007629395
draai;Valence_ANEW;-0.949999809265137
draai;Arousal_ANEW;-0.550000190734863
draai;Dominance_ANEW;-1.17000007629395
draaien;Valence_ANEW;-0.869999885559082
draaien;Arousal_ANEW;-0.159999847412109
draaien;Dominance_ANEW;-1.25
draak;Valence_ANEW;-1.44000005722046
draak;Arousal_ANEW;0.409999847412109
draak;Dominance_ANEW;0.579999923706055
draf;Valence_ANEW;-0.71999979019165
draf;Arousal_ANEW;-0.179999828338623
draf;Dominance_ANEW;-0.840000152587891
dragen;Valence_ANEW;-0.800000190734863
dragen;Arousal_ANEW;-0.269999980926514
dragen;Dominance_ANEW;-0.940000057220459
drang;Valence_ANEW;-1.57999992370605
drang;Arousal_ANEW;0.230000019073486
drang;Dominance_ANEW;-0.059999942779541
dreef;Valence_ANEW;-0.760000228881836
dreef;Arousal_ANEW;-1.36999988555908
dreef;Dominance_ANEW;-1.01999998092651
dreigen;Valence_ANEW;-2.77999997138977
dreigen;Arousal_ANEW;0.440000057220459
dreigen;Dominance_ANEW;-0.0199999809265137
drek;Valence_ANEW;-2.34999990463257
drek;Arousal_ANEW;-1.74000000953674
drek;Dominance_ANEW;-1.46000003814697
drempel;Valence_ANEW;-1.47000002861023
drempel;Arousal_ANEW;-1.58999991416931
drempel;Dominance_ANEW;-1.04999995231628
dreun;Valence_ANEW;-2.23000001907349
dreun;Arousal_ANEW;0.300000190734863
dreun;Dominance_ANEW;0.110000133514404
dreunen;Valence_ANEW;-2.05999994277954
dreunen;Arousal_ANEW;0.190000057220459
dreunen;Dominance_ANEW;-0.190000057220459
driftig;Valence_ANEW;-2.35999989509583
driftig;Arousal_ANEW;0.75
driftig;Dominance_ANEW;0.0199999809265137
drijfzand;Valence_ANEW;-2.41000008583069
drijfzand;Arousal_ANEW;-0.909999847412109
drijfzand;Dominance_ANEW;-0.190000057220459
drijven;Valence_ANEW;-0.699999809265137
drijven;Arousal_ANEW;-1.47000002861023
drijven;Dominance_ANEW;-1.22000002861023
drinken;Valence_ANEW;-0.21999979019165
drinken;Arousal_ANEW;-0.550000190734863
drinken;Dominance_ANEW;-0.75
droef;Valence_ANEW;-2.61999988555908
droef;Arousal_ANEW;-1.95000004768372
droef;Dominance_ANEW;-1.92000007629395
droefheid;Valence_ANEW;-2.83999991416931
droefheid;Arousal_ANEW;-1.77999997138977
droefheid;Dominance_ANEW;-1.86999988555908
droevig;Valence_ANEW;-2.75
droevig;Arousal_ANEW;-1.82999992370605
droevig;Dominance_ANEW;-1.85999989509583
drogen;Valence_ANEW;-0.639999866485596
drogen;Arousal_ANEW;-1.11999988555908
drogen;Dominance_ANEW;-1.22000002861023
dromen;Valence_ANEW;0.639999866485596
dromen;Dominance_ANEW;-1.17000007629395
dronkaard;Valence_ANEW;-2.67000007629395
dronkaard;Arousal_ANEW;-0.480000019073486
dronkaard;Dominance_ANEW;-1.79999995231628
droog;Valence_ANEW;-0.840000152587891
droog;Arousal_ANEW;-1.86999988555908
droog;Dominance_ANEW;-1.30999994277954
droom;Valence_ANEW;0.610000133514404
droom;Arousal_ANEW;-1.23000001907349
droom;Dominance_ANEW;-0.440000057220459
druif;Valence_ANEW;-0.170000076293945
druif;Arousal_ANEW;-1.76999998092651
druif;Dominance_ANEW;-1.70000004768372
druk;Valence_ANEW;-1.76999998092651
druk;Arousal_ANEW;0.0300002098083496
druk;Dominance_ANEW;-0.170000076293945
drukken;Valence_ANEW;-1.26999998092651
drukken;Arousal_ANEW;-0.309999942779541
drukken;Dominance_ANEW;-0.559999942779541
druppen;Valence_ANEW;-1.4300000667572
druppen;Arousal_ANEW;-1.13000011444092
druppen;Dominance_ANEW;-1.5699999332428
dubbel;Valence_ANEW;-0.75
dubbel;Arousal_ANEW;-1.29999995231628
dubbel;Dominance_ANEW;-0.869999885559082
dubieus;Valence_ANEW;-2.15000009536743
dubieus;Arousal_ANEW;-0.980000019073486
dubieus;Dominance_ANEW;-1.19000005722046
duf;Valence_ANEW;-2.15000009536743
duf;Arousal_ANEW;-2.75
duf;Dominance_ANEW;-2.05999994277954
duiden;Valence_ANEW;-0.860000133514404
duiden;Arousal_ANEW;-0.730000019073486
duiden;Dominance_ANEW;-0.699999809265137
duif;Valence_ANEW;-0.619999885559082
duif;Arousal_ANEW;-1.09999990463257
duif;Dominance_ANEW;-1.95000004768372
duik;Valence_ANEW;-0.480000019073486
duik;Arousal_ANEW;-0.0300002098083496
duik;Dominance_ANEW;-0.909999847412109
duiken;Valence_ANEW;-0.409999847412109
duiken;Arousal_ANEW;0.159999847412109
duiken;Dominance_ANEW;-0.96999979019165
duiker;Valence_ANEW;-0.730000019073486
duiker;Arousal_ANEW;0.0199999809265137
duiker;Dominance_ANEW;-0.980000019073486
duim;Valence_ANEW;-0.619999885559082
duim;Arousal_ANEW;-1.32999992370605
duim;Dominance_ANEW;-1.11999988555908
duimen;Valence_ANEW;0.0199999809265137
duimen;Arousal_ANEW;-0.909999847412109
duimen;Dominance_ANEW;-1.16000008583069
duin;Valence_ANEW;-0.360000133514404
duin;Arousal_ANEW;-2.0
duin;Dominance_ANEW;-1.04999995231628
duister;Valence_ANEW;-2.16000008583069
duister;Arousal_ANEW;-1.66000008583069
duister;Dominance_ANEW;-0.590000152587891
duit;Valence_ANEW;-0.480000019073486
duit;Arousal_ANEW;-1.46000003814697
duit;Dominance_ANEW;-1.09999990463257
duivel;Valence_ANEW;-3.16999995708466
duivel;Arousal_ANEW;0.110000133514404
duivel;Dominance_ANEW;0.639999866485596
duizend;Valence_ANEW;-0.389999866485596
duizend;Arousal_ANEW;-0.96999979019165
duizend;Dominance_ANEW;0.059999942779541
dulden;Valence_ANEW;-0.78000020980835
dulden;Arousal_ANEW;-1.45000004768372
dulden;Dominance_ANEW;-1.13000011444092
duo;Valence_ANEW;-0.309999942779541
duo;Arousal_ANEW;-1.0
duo;Dominance_ANEW;-0.5
duren;Valence_ANEW;-1.29999995231628
duren;Arousal_ANEW;-1.23000001907349
duren;Dominance_ANEW;-0.840000152587891
durf;Valence_ANEW;0.159999847412109
durf;Arousal_ANEW;0.0900001525878906
durf;Dominance_ANEW;0.110000133514404
durven;Valence_ANEW;0.269999980926514
durven;Arousal_ANEW;0.28000020980835
durven;Dominance_ANEW;0.309999942779541
duur;Valence_ANEW;-1.97000002861023
duur;Arousal_ANEW;-1.29999995231628
duur;Dominance_ANEW;-0.389999866485596
duurzaam;Valence_ANEW;0.559999942779541
duurzaam;Arousal_ANEW;-1.48000001907349
duurzaam;Dominance_ANEW;0.059999942779541
duw;Valence_ANEW;-2.11999988555908
duw;Arousal_ANEW;0.0300002098083496
duw;Dominance_ANEW;-0.369999885559082
duwen;Valence_ANEW;-1.73000001907349
duwen;Arousal_ANEW;0.170000076293945
duwen;Dominance_ANEW;-0.369999885559082
dwaalspoor;Valence_ANEW;-2.26999998092651
dwaalspoor;Arousal_ANEW;-1.16000008583069
dwaalspoor;Dominance_ANEW;-1.22000002861023
dwaas;Valence_ANEW;-2.27999997138977
dwaas;Arousal_ANEW;-1.05999994277954
dwaas;Dominance_ANEW;-2.02999997138977
dwalen;Valence_ANEW;-1.89000010490417
dwalen;Arousal_ANEW;-1.04999995231628
dwalen;Dominance_ANEW;-1.91000008583069
dwang;Valence_ANEW;-2.86999988555908
dwang;Arousal_ANEW;0.25
dwang;Dominance_ANEW;-0.059999942779541
dwangbuis;Valence_ANEW;-3.04999995231628
dwangsom;Valence_ANEW;-2.75999999046326
dwangsom;Arousal_ANEW;-0.769999980926514
dwangsom;Dominance_ANEW;-0.320000171661377
dwars;Valence_ANEW;-2.04999995231628
dwars;Arousal_ANEW;-0.809999942779541
dwars;Dominance_ANEW;-0.78000020980835
dweil;Valence_ANEW;-1.58999991416931
dweil;Arousal_ANEW;-1.44000005722046
dweil;Dominance_ANEW;-2.10999989509583
dweilen;Valence_ANEW;-1.55999994277954
dweilen;Arousal_ANEW;-0.300000190734863
dweilen;Dominance_ANEW;-1.51999998092651
dwerg;Valence_ANEW;-1.5
dwerg;Arousal_ANEW;-1.41000008583069
dwerg;Dominance_ANEW;-2.05999994277954
dwingen;Valence_ANEW;-2.58999991416931
dwingen;Arousal_ANEW;0.340000152587891
dwingen;Dominance_ANEW;0.380000114440918
dwingend;Valence_ANEW;-2.64000010490417
dwingend;Arousal_ANEW;0.389999866485596
dwingend;Dominance_ANEW;0.420000076293945
dynamisch;Valence_ANEW;0.550000190734863
dynamisch;Arousal_ANEW;0.449999809265137
dynamisch;Dominance_ANEW;-0.0199999809265137
eb;Valence_ANEW;-0.75
eb;Arousal_ANEW;-1.41000008583069
eb;Dominance_ANEW;-1.5
echt;Valence_ANEW;0.329999923706055
echt;Arousal_ANEW;-0.860000133514404
echt;Dominance_ANEW;-0.170000076293945
echtpaar;Valence_ANEW;0.409999847412109
echtpaar;Arousal_ANEW;-0.78000020980835
echtpaar;Dominance_ANEW;-0.5
edel;Valence_ANEW;-0.059999942779541
edel;Arousal_ANEW;-1.53999996185303
edel;Dominance_ANEW;-0.21999979019165
eed;Valence_ANEW;-0.409999847412109
eed;Arousal_ANEW;-1.35999989509583
eed;Dominance_ANEW;0.110000133514404
eelt;Valence_ANEW;-1.94000005722046
eelt;Arousal_ANEW;-1.55999994277954
eelt;Dominance_ANEW;-0.940000057220459
eend;Valence_ANEW;-0.590000152587891
eend;Arousal_ANEW;-1.19000005722046
eend;Dominance_ANEW;-1.54999995231628
eenheid;Valence_ANEW;0.0799999237060547
eenheid;Arousal_ANEW;-1.32999992370605
eenheid;Dominance_ANEW;-0.159999847412109
eenvoudig;Valence_ANEW;-0.159999847412109
eenvoudig;Arousal_ANEW;-2.19000005722046
eenvoudig;Dominance_ANEW;-1.22000002861023
eenzaam;Valence_ANEW;-2.95000004768372
eenzaam;Arousal_ANEW;-2.67000007629395
eenzaam;Dominance_ANEW;-1.75
eenzaamheid;Valence_ANEW;-3.20000004768372
eenzaamheid;Arousal_ANEW;-2.57999992370605
eer;Valence_ANEW;0.480000019073486
eer;Arousal_ANEW;-0.889999866485596
eer;Dominance_ANEW;0.340000152587891
eerbied;Valence_ANEW;0.550000190734863
eerbied;Arousal_ANEW;-1.48000001907349
eerbied;Dominance_ANEW;-0.369999885559082
eerbiedig;Valence_ANEW;0.409999847412109
eerbiedig;Arousal_ANEW;-1.45000004768372
eerbiedig;Dominance_ANEW;-0.730000019073486
eerlijk;Valence_ANEW;1.15999984741211
eerlijk;Arousal_ANEW;-0.949999809265137
eerlijk;Dominance_ANEW;-0.0199999809265137
eerlijkheid;Valence_ANEW;1.30999994277954
eerlijkheid;Arousal_ANEW;-0.96999979019165
eerlijkheid;Dominance_ANEW;0.28000020980835
eeuw;Valence_ANEW;-0.699999809265137
eeuw;Arousal_ANEW;-1.66000008583069
eeuw;Dominance_ANEW;-0.409999847412109
effen;Valence_ANEW;-0.690000057220459
effen;Arousal_ANEW;-1.82999992370605
effen;Dominance_ANEW;-1.24000000953674
egel;Valence_ANEW;-0.519999980926514
egel;Arousal_ANEW;-1.67000007629395
egel;Dominance_ANEW;-1.73000001907349
ego�stisch;Valence_ANEW;-3.05999994277954
ego�stisch;Arousal_ANEW;-0.78000020980835
ei;Valence_ANEW;-0.559999942779541
ei;Arousal_ANEW;-2.02999997138977
ei;Dominance_ANEW;-1.82999992370605
eicel;Valence_ANEW;-0.579999923706055
eicel;Arousal_ANEW;-1.0
eicel;Dominance_ANEW;-1.08999991416931
eigen;Valence_ANEW;-0.329999923706055
eigen;Arousal_ANEW;-1.32999992370605
eigen;Dominance_ANEW;-0.329999923706055
eigengereid;Valence_ANEW;-1.23000001907349
eigengereid;Arousal_ANEW;-0.909999847412109
eigengereid;Dominance_ANEW;-0.440000057220459
eigenwijs;Valence_ANEW;-1.19000005722046
eigenwijs;Arousal_ANEW;-0.329999923706055
eigenwijs;Dominance_ANEW;-0.0199999809265137
eigenzinnig;Valence_ANEW;-0.71999979019165
eigenzinnig;Arousal_ANEW;-0.519999980926514
eigenzinnig;Dominance_ANEW;-0.190000057220459
eik;Valence_ANEW;-0.519999980926514
eik;Arousal_ANEW;-2.02999997138977
eik;Dominance_ANEW;-0.579999923706055
eikel;Valence_ANEW;-2.32999992370605
eikel;Arousal_ANEW;-1.02999997138977
eikel;Dominance_ANEW;-0.800000190734863
eind;Valence_ANEW;-1.69000005722046
eind;Arousal_ANEW;-1.79999995231628
eind;Dominance_ANEW;-0.46999979019165
einde;Valence_ANEW;-2.05999994277954
einde;Arousal_ANEW;-1.69000005722046
einde;Dominance_ANEW;-0.53000020980835
eis;Valence_ANEW;-1.97000002861023
eis;Arousal_ANEW;-0.25
eis;Dominance_ANEW;0.309999942779541
eisen;Valence_ANEW;-2.14000010490417
eisen;Arousal_ANEW;0.139999866485596
eisen;Dominance_ANEW;0.230000019073486
ekster;Valence_ANEW;-1.02999997138977
